项目编码,项目名称,专业,分包类型,产值
U_ORG_XM_BJGAZXGZ,北京港澳中心改造,土建,自施,118927542.2
U_ORG_XM_BJGJKJCBZX,北京国家科技传播中心,土建,自施,162250163.3
U_ORG_XM_BJGLYSQ03_31,北京高丽营三期03-31地块,土建,自施,17427765.49
U_ORG_XM_BJGMGYGZ,北京国贸公寓改造,土建,自施,-1369511.1
U_ORG_XM_BJHLDS,北京华力国际大厦,土建,自施,10034.59
U_ORG_XM_BJHPC,北京和平村,土建,自施,46468351.09
U_ORG_XM_BJHQDJQJT,北京环球度假区（集团）,土建,自施,1428429.75
U_ORG_XM_BJHQGYDJQ,北京环球度假区,土建,自施,18798116.53
U_ORG_XM_BJHQNYZX,北京环球能源中心,土建,自施,11250504.67
U_ORG_XM_BJHQZTGY,北京环球主题公园,土建,自施,28966244.75
U_ORG_XM_BJHRZGCCZZ,北京怀柔张各长村住宅,土建,自施,19054895.73
U_ORG_XM_BJHSMZXGZ,北京火神庙商业中心改造,土建,自施,30872714.19
U_ORG_XM_BJJCBDT,北京精测半导体设备及准分子激光器,土建,自施,118301970.7
U_ORG_XM_BJJGMBGLGJ,北京建国门办公楼改建工程,土建,自施,12330636.56
U_ORG_XM_BJKTDX,北京凯特大厦,土建,自施,18914780.74
U_ORG_XM_BJLZJRSWQ,北京丽泽金融商务区E-13、E-14地块,土建,自施,2938160.72
U_ORG_XM_BJLZJRSWQJ,北京丽泽金融商务区E区13、14地块项目[局集团],土建,自施,11732042.78
U_ORG_XM_BJNHHS,北京新机场南航航空食品设施,土建,自施,6652476.17
U_ORG_XM_BJODBSMZX,北京欧德宝商贸中心,土建,自施,6169743.52
U_ORG_XM_BJPAE05DK,北京平安金融中心E05地块,土建,自施,1366661.35
U_ORG_XM_BJQMCQGZ,北京前门B2B3地块重启后改造工程,土建,自施,0
U_ORG_XM_BJSKWKJD,北京首开万科天地机电,土建,自施,0
U_ORG_XM_BJSMYJSKJ,北京生命科学研究所扩建,土建,自施,40916571.15
U_ORG_XM_BJSYHSYGYCQF,北京顺义后沙峪共有产权房,土建,自施,80760643.2
U_ORG_XM_BJSYMTZ,北京顺义马头庄,土建,自施,94309647.63
U_ORG_XM_BJTGLGZ,北京太古里改造,土建,自施,656932.14
U_ORG_XM_BJTKSQ,北京泰康之家燕园三期,土建,自施,165429924.4
U_ORG_XM_BJTLDYQ,北京天利德一期厂房,土建,自施,3598089.27
U_ORG_XM_BJTZWG,北京通州网络安全技术研发厂房,土建,自施,222407489.5
U_ORG_XM_BJWJBGLSQ,北京望京办公楼三期,土建,自施,20270137.27
U_ORG_XM_BJWKFCGYJD,北京万科翡翠公园机电,土建,自施,0
U_ORG_XM_BJWKQXS,北京万科七橡墅,土建,自施,63456999.03
U_ORG_XM_BJWKWX,北京万科望溪,土建,自施,94334673.65
U_ORG_XM_BJWKZYC,北京祥筑万科长阳中央城,土建,自施,1460834.44
U_ORG_XM_BJWLCXX,北京未来城学校,土建,自施,23286056.84
U_ORG_XM_BJWLCXXZB,北京未来城学校总承包,土建,自施,465827418.9
U_ORG_XM_BJXHBX,北京新华保险大厦改造,土建,自施,-8487450.2
U_ORG_XM_BJXHFTFKT,北京西华府商办楼通风空调工程,土建,自施,0
U_ORG_XM_BJXJCGL,北京新机场道路及综合管廊,土建,自施,64959896.27
U_ORG_XM_BJXSJDAZF,北京香山军队安置房,土建,自施,12569008.85
U_ORG_XM_BJXXCXY,中国电信北京信息科技创新园工程,土建,自施,0
U_ORG_XM_BJXXCXYEQ,中国电信北京信息科技创新园科研数据中心,土建,自施,19889349.69
U_ORG_XM_BJXYDHLWJD,北京新一代互联网云计算产创基地机电,土建,自施,0
U_ORG_XM_BJYABGZX,北京永安宾馆装修,土建,自施,3800515.72
U_ORG_XM_BJYCCF,北京盈创2#厂房等5项,土建,自施,6698396.63
U_ORG_XM_BJYDHHHLJZL,北京永定河混合垃圾治理,土建,自施,21276.92
U_ORG_XM_BJYYYH,北京远洋瀛海,土建,自施,80205215.51
U_ORG_XM_BJZ12TKJD,北京Z12泰康大厦机电工程,土建,自施,0
U_ORG_XM_BJZCCF,北京中钞厂房,土建,自施,66128099.2
U_ORG_XM_BJZGYD,北京中国移动博瑞琪大厦装修改造,土建,自施,46666650.26
U_ORG_XM_BJZSJD,北京招商嘉铭酒店,土建,自施,0
U_ORG_XM_BJZSJM,北京嘉铭珑原07-01办公商业,土建,自施,0
U_ORG_XM_BJZXZS,北京中芯北方BO2剩余楼层装修,土建,自施,25458611.62
U_ORG_XM_BJZYLHC,北京张仪-莲花池π入岳各庄220千伏线路,土建,自施,696292.21
U_ORG_XM_BQDLZCJD,北汽动力总成基地项目（一期）二标段,土建,自施,-38728010.64
U_ORG_XM_BQSTLGZF,北京顺义新城第4街区保障性住房,土建,自施,44105490.24
U_ORG_XM_BZDERMYY,山东滨州第二人民医院西院区,土建,自施,147884851.9
U_ORG_XM_BZGZSYXX,巴中光正实验学校,土建,自施,6334454.21
U_ORG_XM_BZSYLXQ,霸州市云庐小区住宅,土建,自施,86157704.7
U_ORG_XM_CDCHQSPZZ,成都成华区跳蹬河南路9号新建商品住宅项目一期,土建,自施,133751609.7
U_ORG_XM_CDCHQSPZZSQ,成都成华区跳蹬河南路9号新建商品住宅项目三期,土建,自施,286425.98
U_ORG_XM_CDDJBX,成都大家保险金融广场机电,土建,自施,0
U_ORG_XM_CDDTAZF,成都青白江区大同集中安置房(二期),土建,自施,59052346.4
U_ORG_XM_CDDYHQJBZ,成都大运会安居保障EPC,土建,自施,12751329.17
U_ORG_XM_CDGJTLGZLZX,成都国际铁路港展览中心,土建,自施,-197886.08
U_ORG_XM_CDHJSSJ,成都黄甲尚善居C区,土建,自施,45884173.98
U_ORG_XM_CDJDF6DX,成都京东方第6代生产线,土建,自施,29687915.64
U_ORG_XM_CDJDFCK,成都京东方第6代柔性AMOLED触控一体化显示器件,土建,自施,55155064.94
U_ORG_XM_CDJDFCKFZ,成都京东方第6代柔性AMOLED触控一体化显示器件（发展）,土建,自施,283889.87
U_ORG_XM_CDJDFGYZX,成都京东方AMOLED工艺技术测试中心,土建,自施,27764436.6
U_ORG_XM_CDJDFJD,成都京东方第6代生产线机电A标段,土建,自施,0
U_ORG_XM_CDJNRCGY,成都金牛人才公寓,土建,自施,202177251.1
U_ORG_XM_CDJTWFPPP,成都金堂县五凤镇新型城镇化PPP项目,土建,自施,35493181.78
U_ORG_XM_CDJTWFPPPJT,成都金堂县五凤镇新型城镇化PPP（集团）,土建,自施,12371118.08
U_ORG_XM_CDJXJC,成都锦绣江城EPC,土建,自施,149970489.4
U_ORG_XM_CDLTGC,成都乐天广场,土建,自施,118870481.9
U_ORG_XM_CDPJSQZHT,成都蒲江鹤山街道办社区综合体,土建,自施,106478502.6
U_ORG_XM_CDQBJPPPFJ,成都青白江区PPP·房建,土建,自施,19453705.4
U_ORG_XM_CDQBJPPPSZ,成都青白江区PPP·市政,土建,自施,2007856.49
U_ORG_XM_CDQBJPPPSZFZ,成都青白江区PPP·市政（发展）,土建,自施,122221.03
U_ORG_XM_CDQXYG,成都千行云谷,土建,自施,8932185.73
U_ORG_XM_CDSJZAZF,成都青白江区大同集中安置房,土建,自施,21748309.95
U_ORG_XM_CDSLZHKF,成都双流TOD综合开发,土建,自施,23779612.18
U_ORG_XM_CDTDJD,成都泰达时代中心机电,土建,自施,0
U_ORG_XM_CDTFC,成都江宇天府城,土建,自施,459318.6
U_ORG_XM_CDTHTFLZX,成都泰和泰国际法律服务中心,土建,自施,333324.83
U_ORG_XM_CDWJQBLT,成都温江区BLT,土建,自施,27091770.2
U_ORG_XM_CDWJQBLTFZ,成都温江区BLT（发展）,土建,自施,11724022.66
U_ORG_XM_CDWJRX,成都温江区蓉西新城新居B区,土建,自施,0
U_ORG_XM_CDXDAZF,成都新都区成青苑及桂荷馨苑小区,土建,自施,143045818.6
U_ORG_XM_CDXJYBF,成都新津御宾府,土建,自施,55802286.42
U_ORG_XM_CDXXLJEQ,成都香榭林居二期,土建,自施,81342201.01
U_ORG_XM_CDYSDC,成都528艺术东村产业展示,土建,自施,13016362.57
U_ORG_XM_CDYSW,成都奕斯伟板级封装系统集成电路,土建,自施,2476159.28
U_ORG_XM_CDZG,成都紫光存储器制造基地,土建,自施,95102583.48
U_ORG_XM_CDZGSF,成都中国商飞民机示范产业园二期,土建,自施,52578441.31
U_ORG_XM_CDZHYHSY,成都中海·御湖世家,土建,自施,2047466.99
U_ORG_XM_CDZLLYJY,成都中粮·珑悦锦云,土建,自施,22625163.28
U_ORG_XM_CDZYFSYY,成都中医大附属第二医院,土建,自施,40583948.86
U_ORG_XM_CDZYFSYYFZ,成都中医大附属第二医院(发展),土建,自施,13241709.99
U_ORG_XM_CHOFG,巢湖欧菲光光学光电产业基地建设,土建,自施,583053193.3
U_ORG_XM_CPXQGZ,北京大学昌平新校区宿舍楼装修改造,土建,自施,153900010
U_ORG_XM_CQHFBJSJ,重庆华发·滨江四季,土建,自施,144621604
U_ORG_XM_CQHXZZ,重庆华熙LIVE·鱼洞住宅,土建,自施,13929645.45
U_ORG_XM_CQJDF6AMOLED,重庆京东方第6代AMOLED柔性生产线,土建,自施,259810121.1
U_ORG_XM_CQLJKGWLY,重庆两江空港物流园,土建,自施,957314.71
U_ORG_XM_CQSKHLSEQ,重庆SK海力士二期,土建,自施,-2135882.41
U_ORG_XM_CQTXEQ,重庆腾讯云计算中心二期,土建,自施,67635.62
U_ORG_XM_CQTXEQXF,重庆腾讯云计算中心二期消防工程,土建,自施,0
U_ORG_XM_CQTXXF,重庆腾讯云计算中心一期消防工程,土建,自施,0
U_ORG_XM_CQTYZX,重庆巴南体育中心,土建,自施,0
U_ORG_XM_CQWSCLC,重庆水土污水处理厂三期扩建,土建,自施,9965980.69
U_ORG_XM_CQYCZCZGZN,重庆永川中船重工智能制造产业园,土建,自施,-131702.1
U_ORG_XM_CQYDTYG,重庆华熙LIVE·鱼洞体育馆,土建,自施,1365683.55
U_ORG_XM_CQYSCN,重庆亚士创能长寿综合制造基地,土建,自施,153833334.2
U_ORG_XM_CQYYSZXZ,重庆云阳数智森林小镇产业园区(一期)EPC,土建,自施,59742559.77
U_ORG_XM_CYJZQ,北京常营大型居住区三期,土建,自施,780033.72
U_ORG_XM_CYMSHJC,北京朝阳门SOHO中心南区商业加层,土建,自施,0
U_ORG_XM_CYMSOHOSQ,银河搜候中心（朝阳门SOHO三期）,土建,自施,0
U_ORG_XM_CZHK,滁州惠科第8.6代薄膜晶体管液晶显示器件,土建,自施,1904964.64
U_ORG_XM_CZQLDXF,常州青龙西路定销房,土建,自施,14103072
U_ORG_XM_CZXBQZZ,常州市新北区住宅EPC,土建,自施,54900210.96
U_ORG_XM_CZXBQZZFZ,常州市新北区住宅EPC(发展),土建,自施,13482823.37
U_ORG_XM_D11DTFT_SZHXGD11D,深圳华星光电第11代TFT-LCD及AMOLED新型显示器件,土建,自施,9747310.01
U_ORG_XM_DGHWSYS,东莞华为研发实验室一期,土建,自施,5517418.88
U_ORG_XM_DGOPPOJD,东莞OPPO滨海湾数据中心机电,土建,自施,0
U_ORG_XM_DGXTC,东莞小天才生产中心,土建,自施,85507269.08
U_ORG_XM_DJYJL,都江堰锦庐-4期房地产开发,土建,自施,11499007.18
U_ORG_XM_DLGWJ,大连港湾街二号地块,土建,自施,13118431.58
U_ORG_XM_DLXHW,大连星海湾壹号二期,土建,自施,2285872.24
U_ORG_XM_DQBYNKDX,大庆市八一农垦大学基础教学实验楼,土建,自施,4699182.33
U_ORG_XM_DQYGLQLHJJGC,大庆豫港龙泉铝合金加工材,土建,自施,3334998.82
U_ORG_XM_DTZLDSJ,大同中联绿色大数据产业基地,土建,自施,57037610.93
U_ORG_XM_DWLZCZF,西大望路政策性住房,土建,自施,29153.68
U_ORG_XM_DXJCZSQAZF,北京大兴国际机场噪声区安置房,土建,自施,160930099.3
U_ORG_XM_DXKAZFJZHZZ,北京东小口安置住房及综合整治,土建,自施,104767550.3
U_ORG_XM_DXZBDQ,北京大兴17#地项目（东区）,土建,自施,2717307.79
U_ORG_XM_DYDWDYMYY,德阳市人民医院城北第五代医院,土建,自施,181998063.8
U_ORG_XM_EEDSYSGD,鄂尔多斯源盛光电第5.5代AM-OLED,土建,自施,6253789.37
U_ORG_XM_ELSTLHFCJ,俄罗斯图拉州哈弗发动机车间,土建,自施,19822434.78
U_ORG_XM_FJ6AMOLED,福州第6代AMOLED柔性生产线,土建,自施,31718.37
U_ORG_XM_FJJHCCQSCX,福建省晋华集成电路有限公司存储器生产线,土建,自施,69356063.14
U_ORG_XM_FLBMPEGLFXC,菲律宾梅普尔格罗夫新城第一项目,土建,自施,40448339.64
U_ORG_XM_FLBXGLLDS,菲律宾香格里拉大厦,土建,自施,18527234.49
U_ORG_XM_FNWSCLC,丰宁污水处理厂扩容提标改造及配套管网,土建,自施,31229615.82
U_ORG_XM_FSJHGCEQ,佛山捷和广场二期,土建,自施,130436044.8
U_ORG_XM_FSJRJRCHY,佛山金融街融辰花园,土建,自施,180499402.6
U_ORG_XM_FSJRJSD,佛山金融街顺德陈村,土建,自施,325527378.3
U_ORG_XM_FSJRJSS,佛山金融街三水,土建,自施,50479451.4
U_ORG_XM_FSJXLJHY,佛山建鑫乐家花园,土建,自施,1351661.28
U_ORG_XM_FSLC,佛山绿城,土建,自施,-6242896.47
U_ORG_XM_FSLQG,佛山国际体育文化演艺中心,土建,自施,5724.7
U_ORG_XM_FSLSHLYZL,佛山市南海区里水河流域治理,土建,自施,78111863.12
U_ORG_XM_FSSDGZSYXX,佛山顺德光正实验学校,土建,自施,15723832.37
U_ORG_XM_FSSDYXQ,佛山市东亚项目西区EPC,土建,自施,44656105.12
U_ORG_XM_FSYCZD,佛山怡翠尊堤嘉园D2区,土建,自施,9126785.23
U_ORG_XM_FSYGBJSQGZ,佛山市原干部家属区部分政府旧物业修缮改造,土建,自施,10642859.47
U_ORG_XM_FXMNWGQ,复兴门内危改区4·2号地项目空调系统工程,土建,自施,0
U_ORG_XM_FZJDF,福州第8.5代新型半导体显示器件生产线,土建,自施,0
U_ORG_XM_FZJDFJD,福州第8.5代新型半导体显示器件生产线机电,土建,自施,0
U_ORG_XM_GCBS38DK,北京观承别墅03-38地块二标段,土建,自施,13079224.46
U_ORG_XM_GDGSZYXY,广东工商职业学院体育馆·图书馆,土建,自施,12054097.79
U_ORG_XM_GDHYAL,广东阿里巴巴云计算数据中心河源源城区项目,土建,自施,13224216.72
U_ORG_XM_GDHYALEQ,广东阿里巴巴云计算数据中心河源源城区二期项目,土建,自施,6081195.55
U_ORG_XM_GDHYJDEQ,广东阿里巴巴云计算数据中心河源江东二期,土建,自施,142057745.8
U_ORG_XM_GDHYSQ,广东阿里巴巴云计算数据中心河源源城区三期项目,土建,自施,117670924.2
U_ORG_XM_GDHYSQJD,广东阿里巴巴云计算数据中心河源源城区三期机电,土建,自施,0
U_ORG_XM_GJNYQXZX,国际农业科技创新中心,土建,自施,10948203.12
U_ORG_XM_GMDLGZ,北京国贸东楼改造及交通一体化,土建,自施,13504975.46
U_ORG_XM_GMSQB,北京中国国际贸易中心三期B阶段工程,土建,自施,41034959.01
U_ORG_XM_GRGCJD,北京国锐广场机电,土建,自施,0
U_ORG_XM_GSQYZDYQ,甘肃庆阳正大一期,土建,自施,3340099.92
U_ORG_XM_GXNNDXCFJF,广西南宁电信东盟信息园动力中心柴发机房,土建,自施,0
U_ORG_XM_GYHYZCF,中建（天津）工业化建筑公司预制厂房,土建,自施,3107526.36
U_ORG_XM_GYSGZFYYYJD,贵阳市贵州妇女儿童国际医院机电,土建,自施,0
U_ORG_XM_GYWK,贵阳万科劲嘉大都会商业综合体,土建,自施,4763780.53
U_ORG_XM_GZALBB,广州阿里巴巴华南运营中心,土建,自施,30175255.47
U_ORG_XM_GZBLSYL,广州保利三元里,土建,自施,141956992.6
U_ORG_XM_GZBYHYC,广州黄石路白云汇广场影城,土建,自施,1371289.93
U_ORG_XM_GZCSJ,广州超视堺第10.5代TFT-LCD显示器件生产线,土建,自施,92445222.51
U_ORG_XM_GZCSJFZ,广州超视堺第10.5代TFT-LCD显示器件生产线（发展）,土建,自施,-4895.52
U_ORG_XM_GZKNBLC,广州第10.5代TFT-LCD显示器生产线玻璃工厂建设,土建,自施,6178993.91
U_ORG_XM_GZLGDDGC,广州LG-Display-D工程,土建,自施,2703999.05
U_ORG_XM_GZLGGP3,广州LG Display GP3,土建,自施,44647494.2
U_ORG_XM_GZPY,广州金融街番禺市桥,土建,自施,67.68
U_ORG_XM_GZWXN,广州维信诺第6代柔性AMOLED模组生产线,土建,自施,72849164.85
U_ORG_XM_GZWXNJD,广州维信诺第6代柔性AMOLED模组生产线机电,土建,自施,0
U_ORG_XM_GZXYNBDT,广州芯粤能半导体,土建,自施,48795877.1
U_ORG_XM_GZYLSQ,广州养老社区项目示范区工程,土建,自施,0
U_ORG_XM_GZYXBDT,广州粤芯半导体,土建,自施,27213273.47
U_ORG_XM_HAXJCF,淮安第三园区新建厂房,土建,自施,144213183.6
U_ORG_XM_HBGAYG,河北固安第6代有源矩阵AMOLED面板生产线,土建,自施,14752434.41
U_ORG_XM_HBGAYGFZ,河北固安第6代有源矩阵AMOLED面板生产线（发展）,土建,自施,2808732.81
U_ORG_XM_HBGAZSJD,河北固安第6代有源矩阵AMOLED面板生产线装饰机电,土建,自施,-1118264.41
U_ORG_XM_HBXYZDYQ,湖北襄阳正大一期,土建,自施,-845.14
U_ORG_XM_HEBHRHLS,哈尔滨华润·欢乐颂,土建,自施,424059.06
U_ORG_XM_HEBHRXFL,哈尔滨华润·幸福里,土建,自施,0
U_ORG_XM_HEBSZCYY,哈尔滨深圳产业园科创总部,土建,自施,39898683.53
U_ORG_XM_HEBZGBY,哈尔滨中国北药智慧产业新城A1地块,土建,自施,90480628.92
U_ORG_XM_HFCX,合肥长鑫12吋存储器晶圆制造基地项目一期改扩建,土建,自施,1289552.61
U_ORG_XM_HFDC,合肥鼎材新型显示配套高端电子材料生产基地,土建,自施,74987218.56
U_ORG_XM_HFJDFSDWD,合肥京东方第10.5代薄膜晶体管液晶显示器件（TFT-LCD）,土建,自施,173249222.6
U_ORG_XM_HFJHTJ,合肥晶合二厂厂务及配套项目L40土建,土建,自施,3989269.67
U_ORG_XM_HFLXYFJD,合肥联想研发基地,土建,自施,0
U_ORG_XM_HFSY,合肥视涯OLED微型显示器件厂,土建,自施,2605216.96
U_ORG_XM_HFV3,合肥维信诺第六代AMOLED生产线,土建,自施,153489031
U_ORG_XM_HFV3FZ,合肥维信诺第六代AMOLED生产线（发展）,土建,自施,5047751.07
U_ORG_XM_HFYJCLCJ,合肥邮件处理车间,土建,自施,6371233.66
U_ORG_XM_HFYJCLCJFZ,合肥邮件处理车间（发展）,土建,自施,38529.01
U_ORG_XM_HFZJCF,合肥整机智能制造生产线,土建,自施,7174922.2
U_ORG_XM_HHHTKDJD,呼和浩特凯德广场·诺和木勒改造项目机电,土建,自施,0
U_ORG_XM_HJDYH,北京花家地一号,土建,自施,5427312.01
U_ORG_XM_HJJYSSZYYZX,上海黄金交易所深圳运营中心,土建,自施,5639886.66
U_ORG_XM_HKKGBSQ,海口空港综合保税区监管设施,土建,自施,35133997.1
U_ORG_XM_HKT,海口塔,土建,自施,1603421.03
U_ORG_XM_HKTSZ,海口塔南塔试桩工程,土建,自施,0
U_ORG_XM_HKYSDEQ,北京鸿坤云时代二期,土建,自施,8456358.49
U_ORG_XM_HMHT,后帽胡同23号翻、扩建工程,土建,自施,0
U_ORG_XM_HNAYZZC,河南安阳内黄正大一期,土建,自施,685541.14
U_ORG_XM_HNRCJFGZ,北京华能人才基地B栋实验楼数据机房改造,土建,自施,0
U_ORG_XM_HNTZDS,北京湖南投资大厦,土建,自施,48192590.55
U_ORG_XM_HNWYBWH,河南舞阳北外环,土建,自施,81942590.3
U_ORG_XM_HNXYSWBG,河南新乡中蓝商务地块自持办公,土建,自施,132799124.1
U_ORG_XM_HNYGDSJ,淮南云谷大数据产业园(B地块),土建,自施,23390315.35
U_ORG_XM_HSQY,呼和浩特群众艺术馆,土建,自施,-39593.62
U_ORG_XM_HTDXJSSS,北京航天工程大学军事设施建设,土建,自施,143247428
U_ORG_XM_HXGDAZB,华星光电第8.5代TFT-LCD A标段施工总承包,土建,自施,1163237.27
U_ORG_XM_HXGDAZBJD,华星光电第8.5代TFT-LCD（综合）,土建,自施,0
U_ORG_XM_HZALYZB,杭州阿里云计算公司总部,土建,自施,57964230.18
U_ORG_XM_HZCNYG,杭州菜鸟西湖云谷产业园,土建,自施,811740609.8
U_ORG_XM_HZDTSHX,杭州地铁3号线一期工程星桥车辆段,土建,自施,96008087.15
U_ORG_XM_HZHKGD,杭州海康高端安防产品及红外传感芯片研发、产业化,土建,自施,96307505.57
U_ORG_XM_HZHKWSSQ,杭州海康威视智能安检产品产业化基地,土建,自施,48316025.62
U_ORG_XM_HZHPDX,杭州湖畔大学,土建,自施,-13744435.48
U_ORG_XM_HZLXYTC,杭州理想银泰城,土建,自施,6498398
U_ORG_XM_HZRHALY,杭州仁和阿里云计算数据中心,土建,自施,12203854.44
U_ORG_XM_HZXLW,广东惠州金融街巽寮湾海世界,土建,自施,0
U_ORG_XM_HZZX,杭州中芯晶圆半导体股份有限公司半导体大硅片（200mm、300mm）,土建,自施,36552536.91
U_ORG_XM_JCGJD,晋城光机电产业园一期项目EPC总承包,土建,自施,345960534.1
U_ORG_XM_JJHCZGCGZ,九江火车站广场及滨江路改造,土建,自施,2223506.35
U_ORG_XM_JJXJKSLYQ,九江新建快速路一期,土建,自施,154094182
U_ORG_XM_JL43015GC,吉林省43015-3EPC,土建,自施,133190450.2
U_ORG_XM_JLMHKKMWLY,吉林梅河口康美医疗健康中心物流园,土建,自施,705.92
U_ORG_XM_JLMHKKMYLY,吉林梅河口康美医疗健康中心医疗园,土建,自施,-790416.33
U_ORG_XM_JLMHKKMYYY,吉林梅河口康美医疗健康中心医养园,土建,自施,-3502215.45
U_ORG_XM_JMHFSJ,江门华发四季,土建,自施,79321860.94
U_ORG_XM_JRJAG,金融街A5改扩建,土建,自施,0
U_ORG_XM_JRJHZQ,广州金融街海珠区石岗路,土建,自施,10395103.18
U_ORG_XM_JRJYTZX,北京金融街（月坛）中心,土建,自施,6830665.7
U_ORG_XM_JSLYSDSQ,江苏先进动力电池产业化项目（二期）一标段,土建,自施,463358783.5
U_ORG_XM_JSXHLZX,嘉兴市嘉善县健康护理中心,土建,自施,81748075.37
U_ORG_XM_JSZJLXCF,江苏镇江力信锂电池研发及产业化工程,土建,自施,113759.29
U_ORG_XM_JXGQGC,嘉兴港区滨海中央广场项目二期EPC,土建,自施,21524536.89
U_ORG_XM_JXJSSDY,嘉兴市嘉善善东苑公寓房,土建,自施,41391107.54
U_ORG_XM_JXSWZX,北京京西商务中心（西区）商业金融用地,土建,自施,0
U_ORG_XM_JXWHZX,嘉兴市文化艺术中心,土建,自施,198840726.4
U_ORG_XM_JXWLCC,嘉兴综合保税区物流仓储,土建,自施,203525773.8
U_ORG_XM_JXYL,北京绿城西山燕庐,土建,自施,32943715.69
U_ORG_XM_JYWKC,金隅万科城A1地块综合体,土建,自施,136639.7
U_ORG_XM_KSLFGD,昆山龙飞光电有限公司厂房一期土建工程,土建,自施,0
U_ORG_XM_KSYDGJ,昆山友达L6K厂房改建,土建,自施,698679.44
U_ORG_XM_LFYQWK,廊坊永清紫晶翡丽,土建,自施,2252429.04
U_ORG_XM_LGYZZSPF,北京来广营北路自住型商品房,土建,自施,9055112.16
U_ORG_XM_LNTSLGC,辽宁天士力现代中药示范工厂,土建,自施,12551691.94
U_ORG_XM_LNTSLSRGZ,辽宁天士力参茸厂区改造,土建,自施,-885851.13
U_ORG_XM_LXHGZ,北京利星行中心改造,土建,自施,10641804.28
U_ORG_XM_LXHZX,北京利星行中心(文化交流中心),土建,自施,23347935.43
U_ORG_XM_LXHZXEQ,北京利星行中心二期,土建,自施,0
U_ORG_XM_LXZBEQ,北京联想总部园区二期,土建,自施,11785424.7
U_ORG_XM_LXZBYQ,北京联想总部园区一期,土建,自施,-343315.13
U_ORG_XM_LYSTYLJLH,洛阳隋唐园立交亮化,土建,自施,0
U_ORG_XM_LYSTYLJLHJT,洛阳隋唐园立交亮化(集团),土建,自施,0
U_ORG_XM_LYZDYQ,洛阳正大一期,土建,自施,77097.98
U_ORG_XM_LZSOHOJD,北京丽泽soho机电,土建,自施,0
U_ORG_XM_MSKHMY,莫斯科中国贸易中心,土建,自施,7716408.33
U_ORG_XM_MTGBL,北京门头沟保利首开自住房,土建,自施,-35441.69
U_ORG_XM_MTGBLXX,北京门头沟保利小学,土建,自施,114287.4
U_ORG_XM_MYJDF,绵阳京东方第6代AMOLED柔性生产线,土建,自施,28257377.76
U_ORG_XM_MYWSCLC,绵阳永兴污水处理厂扩建,土建,自施,4362432.14
U_ORG_XM_MYZXXZ,绵阳市中心血站迁建,土建,自施,5424244.49
U_ORG_XM_MYZZ,北京密云项目住宅,土建,自施,-31974857.79
U_ORG_XM_NCGXWDZ,南昌高新微电子科技园,土建,自施,9526285.22
U_ORG_XM_NCJKQJD,南昌经开区LED电子信息孵化示范基地机电,土建,自施,0
U_ORG_XM_NCSSMZXJD,南昌市市民中心建设工程机电,土建,自施,0
U_ORG_XM_NGZCXQ,北京石景山区南宫住宅小区,土建,自施,-8444239.76
U_ORG_XM_NJHSXFDJC,南京华夏幸福大校场项目G地块,土建,自施,130625286
U_ORG_XM_NJHXC,南京海峡城E地块住宅,土建,自施,656308.2
U_ORG_XM_NJKGZNGGW,南京空港智能骨干网,土建,自施,10936835.68
U_ORG_XM_NJTJD,南京台积电12吋晶圆厂与设计服务中心一期,土建,自施,1065976.24
U_ORG_XM_NJTS,南京腾讯华东云计算基地,土建,自施,33239692.97
U_ORG_XM_NJYZJG29DK,南京燕子矶G29B地块,土建,自施,71750179.13
U_ORG_XM_NJZGJCDLJD,南京紫光集成电路基地,土建,自施,-420560.06
U_ORG_XM_NTALYJS,南通阿里云计算数据中心,土建,自施,35396928.61
U_ORG_XM_NTJH,南通江海阿里云计算数据中心,土建,自施,245436384.2
U_ORG_XM_NTJSY,南通金属园阿里云计算数据中心,土建,自施,248407667.6
U_ORG_XM_NTRCGSD1,通锡高速公路海门至通州段TXGS-LJ3项目部第1分部,土建,自施,83111103.93
U_ORG_XM_NTRCGSD2,通锡高速公路海门至通州段TXGS-LJ3项目部第2分部,土建,自施,72152450.6
U_ORG_XM_NTRCGSD3,通锡高速公路海门至通州段TXGS-LJ3项目部第3分部,土建,自施,52880280.32
U_ORG_XM_NTRCGSZHB,通锡高速公路海门至通州段TXGS-LJ3,土建,自施,65592489.9
U_ORG_XM_PAGJJRZX,深圳平安国际金融中心（局集团）,土建,自施,-490373.63
U_ORG_XM_PAJRZXNT,深圳平安金融中心南塔,土建,自施,-427089.72
U_ORG_XM_PJZW,盘锦忠旺铝业一期一标段A区,土建,自施,5562263.23
U_ORG_XM_QBJWTZX,成都青白江区文化体育中心,土建,自施,917528.6
U_ORG_XM_QBJZHDD,成都青白江区智慧大道,土建,自施,5202706.31
U_ORG_XM_QDHFSJ,青岛华发四季,土建,自施,71395615.04
U_ORG_XM_QDHNJD,青岛华能信息产业基地机电,土建,自施,0
U_ORG_XM_QDTKZJ,青岛泰康之家养老,土建,自施,48834822.01
U_ORG_XM_QDWKFCZJ,青岛万科翡翠长江,土建,自施,29219336.66
U_ORG_XM_QDYGYH,青岛阳光·壹号,土建,自施,59404605.97
U_ORG_XM_QHBT,北京清华大学北体育馆,土建,自施,54347107.98
U_ORG_XM_QHDLDBDT,秦皇岛礼鼎高端集成电路封装载板智能制造基地,土建,自施,115980097.3
